# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
20230730-160718-7282 02962 ! ResendRequest   (client.cc:136):    Client timeout; resending request: 16
20230730-160744-8692 02934 ! ResendRequest   (client.cc:136):    Client timeout; resending request: 9007
20230730-160744-8692 02939 ! ResendRequest   (client.cc:136):    Client timeout; resending request: 9297
20230730-160744-8696 02944 ! ResendRequest   (client.cc:136):    Client timeout; resending request: 11732
20230730-160745-3180 02965 ! ResendRequest   (client.cc:136):    Client timeout; resending request: 7680
20230730-160745-4266 02955 ! ResendRequest   (client.cc:136):    Client timeout; resending request: 8282
20230730-160745-4267 02962 ! ResendRequest   (client.cc:136):    Client timeout; resending request: 9463
20230730-160745-4268 02952 ! ResendRequest   (client.cc:136):    Client timeout; resending request: 8921
20230730-160745-4270 02954 ! ResendRequest   (client.cc:136):    Client timeout; resending request: 8981
20230730-160745-4952 02935 ! ResendRequest   (client.cc:136):    Client timeout; resending request: 8197
20230730-160745-4953 02951 ! ResendRequest   (client.cc:136):    Client timeout; resending request: 9225
20230730-160745-4955 02932 ! ResendRequest   (client.cc:136):    Client timeout; resending request: 10159
20230730-160745-4956 02964 ! ResendRequest   (client.cc:136):    Client timeout; resending request: 8313
20230730-160745-4957 02942 ! ResendRequest   (client.cc:136):    Client timeout; resending request: 7938
20230730-160745-4958 02934 ! ResendRequest   (client.cc:136):    Client timeout; resending request: 9084
20230730-160745-4960 02928 ! ResendRequest   (client.cc:136):    Client timeout; resending request: 8496
20230730-160745-4962 02929 ! ResendRequest   (client.cc:136):    Client timeout; resending request: 8711
20230730-160745-4965 02944 ! ResendRequest   (client.cc:136):    Client timeout; resending request: 11623
20230730-160745-4967 02939 ! ResendRequest   (client.cc:136):    Client timeout; resending request: 9153
20230730-160745-4970 02930 ! ResendRequest   (client.cc:136):    Client timeout; resending request: 8704
20230730-160745-4979 02953 ! ResendRequest   (client.cc:136):    Client timeout; resending request: 8521
20230730-160745-4980 02936 ! ResendRequest   (client.cc:136):    Client timeout; resending request: 8256
20230730-160745-4987 02963 ! ResendRequest   (client.cc:136):    Client timeout; resending request: 31
20230730-160745-5012 02956 ! ResendRequest   (client.cc:136):    Client timeout; resending request: 8505
20230730-160745-5013 02938 ! ResendRequest   (client.cc:136):    Client timeout; resending request: 8273
20230730-160745-5013 02966 ! ResendRequest   (client.cc:136):    Client timeout; resending request: 8543
20230730-160745-5014 02946 ! ResendRequest   (client.cc:136):    Client timeout; resending request: 15390
20230730-160745-5017 02957 ! ResendRequest   (client.cc:136):    Client timeout; resending request: 7900
20230730-160745-5022 02948 ! ResendRequest   (client.cc:136):    Client timeout; resending request: 9196
20230730-160745-5379 02947 ! ResendRequest   (client.cc:136):    Client timeout; resending request: 7673
20230730-160745-5399 02961 ! ResendRequest   (client.cc:136):    Client timeout; resending request: 10043
20230730-160745-5590 02963 ! ResendRequest   (client.cc:136):    Client timeout; resending request: 1
20230730-160745-5591 02963 ! ResendRequest   (client.cc:136):    Client timeout; resending request: 8877
20230730-160745-7757 02949 ! ResendRequest   (client.cc:136):    Client timeout; resending request: 6657
20230730-160745-7777 02958 ! ResendRequest   (client.cc:136):    Client timeout; resending request: 9917
20230730-160746-0010 02963 ! ResendRequest   (client.cc:136):    Client timeout; resending request: 31
20230730-160746-0612 02963 ! ResendRequest   (client.cc:136):    Client timeout; resending request: 1
20230730-160746-4659 02957 ! ResendRequest   (client.cc:136):    Client timeout; resending request: 64
20230730-160746-4979 02963 ! ResendRequest   (client.cc:136):    Client timeout; resending request: 31
20230730-160746-5621 02963 ! ResendRequest   (client.cc:136):    Client timeout; resending request: 1
20230730-160746-9666 02957 ! ResendRequest   (client.cc:136):    Client timeout; resending request: 64
20230730-160746-9987 02963 ! ResendRequest   (client.cc:136):    Client timeout; resending request: 31
1 1693411632.427945 1693411632.441275 13330 1 1 0 
2 1693411632.449257 1693411632.457593 8336 1 1 0 
3 1693411632.465943 1693411632.469791 3848 1 1 0 
4 1693411632.473644 1693411632.477710 4066 1 1 0 
5 1693411632.481501 1693411632.485774 4273 1 1 0 
6 1693411632.489682 1693411632.493740 4058 1 1 0 
1 1693411632.509568 1693411632.513843 4275 1 1 0 
1 1693411632.505019 1693411632.525305 20286 1 1 0 
2 1693411632.531804 1693411632.533596 1792 1 1 0 
3 1693411632.533995 1693411632.537495 3500 1 1 0 
4 1693411632.541474 1693411632.545691 4217 1 1 0 
7 1693411632.497516 1693411632.556419 58903 3 1 0 
5 1693411632.549535 1693411632.561568 12033 1 1 0 
8 1693411632.557542 1693411632.561665 4123 1 1 0 
6 1693411632.565579 1693411632.573345 7766 1 1 0 
9 1693411632.569592 1693411632.573612 4020 1 1 0 
10 1693411632.577583 1693411632.581477 3894 1 1 0 
7 1693411632.577578 1693411632.581621 4043 1 1 0 
2 1693411632.529726 1693411632.589427 59701 3 1 0 
11 1693411632.585569 1693411632.589524 3955 1 1 0 
8 1693411632.585647 1693411632.589685 4038 1 1 0 
3 1693411632.590239 1693411632.590644 405 1 1 0 
4 1693411632.591146 1693411632.593672 2526 1 1 0 
12 1693411632.593578 1693411632.594072 494 1 1 0 
9 1693411632.593689 1693411632.597725 4036 1 1 0 
5 1693411632.597604 1693411632.601885 4281 1 1 0 
13 1693411632.597642 1693411632.601971 4329 1 1 0 
6 1693411632.605781 1693411632.609624 3843 1 1 0 
10 1693411632.601864 1693411632.613339 11475 1 1 0 
7 1693411632.613552 1693411632.617546 3994 1 1 0 
11 1693411632.617451 1693411632.625438 7987 1 1 0 
1 1693411632.625399 1693411632.630436 5037 1 1 0 
2 1693411632.631033 1693411632.632199 1166 1 1 0 
3 1693411632.632437 1693411632.633593 1156 1 1 0 
12 1693411632.633647 1693411632.641532 7885 1 1 0 
13 1693411632.649370 1693411632.669442 20072 1 1 0 
8 1693411632.618273 1693411632.673520 55247 3 1 0 
14 1693411632.617351 1693411632.677457 60106 3 1 0 
9 1693411632.675155 1693411632.677766 2611 1 1 0 
14 1693411632.673831 1693411632.678013 4182 1 1 0 
15 1693411632.678461 1693411632.681749 3288 1 1 0 
10 1693411632.678784 1693411632.686043 7259 1 1 0 
16 1693411632.685631 1693411632.686680 1049 1 1 0 
4 1693411632.633660 1693411632.690329 56669 3 1 0 
15 1693411632.685925 1693411632.697290 11365 1 1 0 
11 1693411632.693675 1693411632.697719 4044 1 1 0 
17 1693411632.693721 1693411632.697784 4063 1 1 0 
5 1693411632.690685 1693411632.697805 7120 1 1 0 
12 1693411632.701605 1693411632.705641 4036 1 1 0 
18 1693411632.701508 1693411632.705678 4170 1 1 0 
13 1693411632.709661 1693411632.710415 754 1 1 0 
6 1693411632.698694 1693411632.710658 11964 1 1 0 
16 1693411632.705262 1693411632.713554 8292 1 1 0 
14 1693411632.717694 1693411632.721725 4031 1 1 0 
19 1693411632.713525 1693411632.725307 11782 1 1 0 
7 1693411632.721554 1693411632.730058 8504 1 1 0 
15 1693411632.729580 1693411632.730479 899 1 1 0 
8 1693411632.730456 1693411632.738142 7686 1 1 0 
16 1693411632.731371 1693411632.741453 10082 1 1 0 
20 1693411632.733679 1693411632.741725 8046 1 1 0 
1 1693411632.734353 1693411632.741729 7376 1 1 0 
17 1693411632.727659 1693411632.741735 14076 1 1 0 
17 1693411632.742805 1693411632.745592 2787 1 1 0 
18 1693411632.746393 1693411632.747074 681 1 1 0 
9 1693411632.741818 1693411632.749549 7731 1 1 0 
18 1693411632.749255 1693411632.753837 4582 1 1 0 
1 1693411632.750275 1693411632.754106 3831 1 1 0 
19 1693411632.753723 1693411632.754591 868 1 1 0 
19 1693411632.755332 1693411632.755729 397 1 1 0 
20 1693411632.756259 1693411632.756867 608 1 1 0 
2 1693411632.743242 1693411632.759858 16616 1 1 0 
21 1693411632.761698 1693411632.762641 943 1 1 0 
3 1693411632.761587 1693411632.762711 1124 1 1 0 
20 1693411632.761720 1693411632.762791 1071 1 1 0 
4 1693411632.764134 1693411632.764792 658 1 1 0 
2 1693411632.754459 1693411632.765260 10801 1 1 0 
10 1693411632.757295 1693411632.765523 8228 1 1 0 
21 1693411632.764422 1693411632.765560 1138 1 1 0 
22 1693411632.764565 1693411632.765688 1123 1 1 0 
5 1693411632.766945 1693411632.767522 577 1 1 0 
22 1693411632.767013 1693411632.767647 634 1 1 0 
3 1693411632.766205 1693411632.767654 1449 1 1 0 
11 1693411632.766032 1693411632.773321 7289 1 1 0 
4 1693411632.769398 1693411632.773643 4245 1 1 0 
23 1693411632.769532 1693411632.773804 4272 1 1 0 
23 1693411632.767637 1693411632.774183 6546 1 1 0 
6 1693411632.769747 1693411632.775137 5390 1 1 0 
5 1693411632.774754 1693411632.776001 1247 1 1 0 
24 1693411632.775253 1693411632.776624 1371 1 1 0 
25 1693411632.777900 1693411632.779203 1303 1 1 0 
12 1693411632.777237 1693411632.781485 4248 1 1 0 
26 1693411632.780346 1693411632.781573 1227 1 1 0 
27 1693411632.782861 1693411632.783865 1004 1 1 0 
1 1693411632.768727 1693411632.785292 16565 1 1 0 
28 1693411632.784808 1693411632.785851 1043 1 1 0 
29 1693411632.786961 1693411632.787982 1021 1 1 0 
24 1693411632.775915 1693411632.797622 21707 1 1 0 
21 1693411632.742384 1693411632.801348 58964 3 1 0 
25 1693411632.800232 1693411632.806279 6047 1 1 0 
2 1693411632.805248 1693411632.809259 4011 1 1 0 
13 1693411632.785259 1693411632.809571 24312 1 1 0 
22 1693411632.809345 1693411632.813325 3980 1 1 0 
3 1693411632.813235 1693411632.814048 813 1 1 0 
1 1693411632.799439 1693411632.821326 21887 1 1 0 
4 1693411632.821713 1693411632.823778 2065 1 1 0 
5 1693411632.824266 1693411632.824714 448 1 1 0 
6 1693411632.825134 1693411632.825780 646 1 1 0 
6 1693411632.777003 1693411632.831339 54336 3 1 0 
7 1693411632.833455 1693411632.834091 636 1 1 0 
7 1693411632.833721 1693411632.834432 711 1 1 0 
7 1693411632.776209 1693411632.836584 60375 3 1 0 
23 1693411632.825327 1693411632.837251 11924 1 1 0 
2 1693411632.833271 1693411632.841293 8022 1 1 0 
8 1693411632.835580 1693411632.841587 6007 1 1 0 
30 1693411632.788587 1693411632.844442 55855 3 1 0 
8 1693411632.842536 1693411632.845911 3375 1 1 0 
31 1693411632.844889 1693411632.857389 12500 1 1 0 
9 1693411632.853561 1693411632.857693 4132 1 1 0 
9 1693411632.845904 1693411632.857773 11869 1 1 0 
3 1693411632.853272 1693411632.865288 12016 1 1 0 
26 1693411632.807276 1693411632.865441 58165 3 1 0 
10 1693411632.865795 1693411632.873294 7499 1 1 0 
27 1693411632.870286 1693411632.874403 4117 1 1 0 
14 1693411632.813298 1693411632.877287 63989 3 1 0 
10 1693411632.869355 1693411632.877318 7963 1 1 0 
11 1693411632.874538 1693411632.881837 7299 1 1 0 
4 1693411632.877254 1693411632.885563 8309 1 1 0 
12 1693411632.889737 1693411632.894020 4283 1 1 0 
1 1693411632.834430 1693411632.894334 59904 3 1 0 
8 1693411632.834863 1693411632.894891 60028 3 1 0 
24 1693411632.845238 1693411632.894992 49754 1 1 0 
15 1693411632.885241 1693411632.897264 12023 1 1 0 
2 1693411632.896071 1693411632.903088 7017 1 1 0 
1 1693411632.842542 1693411632.905963 63421 3 1 0 
25 1693411632.903282 1693411632.906283 3001 1 1 0 
32 1693411632.866140 1693411632.909353 43213 1 1 0 
3 1693411632.905923 1693411632.914237 8314 1 1 0 
16 1693411632.909278 1693411632.921822 12544 1 1 0 
1 1693411632.888076 1693411632.922125 34049 1 1 0 
28 1693411632.885375 1693411632.923055 37680 1 1 0 
2 1693411632.913346 1693411632.925623 12277 1 1 0 
33 1693411632.921418 1693411632.927409 5991 1 1 0 
4 1693411632.922302 1693411632.934019 11717 1 1 0 
1 1693411632.922389 1693411632.935507 13118 1 1 0 
9 1693411632.902135 1693411632.935697 33562 1 1 0 
2 1693411632.927572 1693411632.935870 8298 1 1 0 
11 1693411632.885313 1693411632.937857 52544 3 1 0 
34 1693411632.935695 1693411632.939263 3568 1 1 0 
26 1693411632.913609 1693411632.941578 27969 1 1 0 
3 1693411632.935191 1693411632.942327 7136 1 1 0 
12 1693411632.938857 1693411632.945698 6841 1 1 0 
10 1693411632.939463 1693411632.945902 6439 1 1 0 
2 1693411632.939869 1693411632.946778 6909 1 1 0 
29 1693411632.937347 1693411632.948015 10668 1 1 0 
5 1693411632.938564 1693411632.950137 11573 1 1 0 
35 1693411632.946666 1693411632.950486 3820 1 1 0 
5 1693411632.893328 1693411632.950626 57298 3 1 0 
27 1693411632.947513 1693411632.957631 10118 1 1 0 
4 1693411632.948185 1693411632.960982 12797 1 1 0 
3 1693411632.949318 1693411632.961620 12302 1 1 0 
13 1693411632.949996 1693411632.965266 15270 1 1 0 
11 1693411632.953253 1693411632.965280 12027 1 1 0 
13 1693411632.901333 1693411632.965282 63949 3 1 0 
3 1693411632.953739 1693411632.965813 12074 1 1 0 
28 1693411632.965918 1693411632.967608 1690 1 1 0 
4 1693411632.966953 1693411632.967853 900 1 1 0 
36 1693411632.962559 1693411632.967986 5427 1 1 0 
14 1693411632.967398 1693411632.968031 633 1 1 0 
5 1693411632.966536 1693411632.968063 1527 1 1 0 
4 1693411632.967519 1693411632.968072 553 1 1 0 
6 1693411632.961839 1693411632.968782 6943 1 1 0 
14 1693411632.967423 1693411632.973361 5938 1 1 0 
5 1693411632.970041 1693411632.973713 3672 1 1 0 
37 1693411632.969975 1693411632.973915 3940 1 1 0 
29 1693411632.970357 1693411632.973945 3588 1 1 0 
15 1693411632.970262 1693411632.974571 4309 1 1 0 
7 1693411632.973479 1693411632.981288 7809 1 1 0 
6 1693411632.976561 1693411632.982118 5557 1 1 0 
30 1693411632.976726 1693411632.982261 5535 1 1 0 
12 1693411632.973253 1693411632.985320 12067 1 1 0 
6 1693411632.970850 1693411632.985677 14827 1 1 0 
16 1693411632.982063 1693411632.985813 3750 1 1 0 
7 1693411632.985975 1693411632.987328 1353 1 1 0 
15 1693411632.982350 1693411632.989276 6926 1 1 0 
13 1693411632.987630 1693411632.989693 2063 1 1 0 
8 1693411632.989803 1693411632.992655 2852 1 1 0 
7 1693411632.990430 1693411632.993095 2665 1 1 0 
8 1693411632.985258 1693411632.993480 8222 1 1 0 
17 1693411632.988775 1693411632.993735 4960 1 1 0 
17 1693411632.941328 1693411632.995893 54565 3 1 0 
16 1693411632.993325 1693411632.997736 4411 1 1 0 
18 1693411632.997026 1693411632.997925 899 1 1 0 
9 1693411632.997519 1693411632.999193 1674 1 1 0 
31 1693411632.988752 1693411632.999442 10690 1 1 0 
9 1693411632.997614 1693411632.999913 2299 1 1 0 
18 1693411632.998799 1693411633.005900 7101 1 1 0 
8 1693411632.998077 1693411633.006239 8162 1 1 0 
19 1693411633.005866 1693411633.012362 6496 1 1 0 
10 1693411633.005992 1693411633.012767 6775 1 1 0 
32 1693411633.006816 1693411633.014817 8001 1 1 0 
10 1693411633.006782 1693411633.015224 8442 1 1 0 
19 1693411633.017495 1693411633.019443 1948 1 1 0 
30 1693411632.958022 1693411633.021308 63286 3 1 0 
9 1693411633.011604 1693411633.021923 10319 1 1 0 
11 1693411633.018361 1693411633.023432 5071 1 1 0 
20 1693411633.018116 1693411633.023465 5349 1 1 0 
33 1693411633.019023 1693411633.023986 4963 1 1 0 
11 1693411633.021325 1693411633.025585 4260 1 1 0 
20 1693411633.022083 1693411633.026377 4294 1 1 0 
6 1693411632.962650 1693411633.028947 66297 3 1 0 
21 1693411633.029487 1693411633.031685 2198 1 1 0 
31 1693411633.026406 1693411633.033347 6941 1 1 0 
